UC,LATITUDE,LONGITUDE
50139150,-26.21558,-51.11059
85382884,-26.25008,-51.11059
29110378,-23.71431,-51.11053
65867653,-26.19606,-51.1105
83326510,-25.3033,-51.11016
55437648,-26.21487,-51.10995
99786184,-23.24894,-51.10978
22568166,-23.29053,-51.10965
85515973,-26.2157,-51.10818
36718521,-23.27845,-51.10801
94669023,-23.62271,-51.10745
67388221,-26.22011,-51.10651
39672131,-23.33332,-51.1063
49728709,-26.27576,-51.10542
27770290,-26.27888,-51.10497
77297369,-23.29291,-51.1048
79727565,-23.7245,-51.10442
97642584,-23.72495,-51.10391
91359511,-23.24281,-51.10286
14910047,-22.93109,-51.10259
49671383,-23.62559,-51.10208
18897827,-26.25007,-51.0998
59606592,-26.25045,-51.09914
94555540,-26.2521,-51.09911
104049090,-23.28903,-51.09902
87029928,-23.29451,-51.09852
92304559,-23.29,-51.0985
36247499,-26.25841,-51.09846
94581266,-23.29125,-51.09826
100218628,-26.25742,-51.09796
19686200,-26.26066,-51.09753
100098355,-23.29148,-51.0974
103034978,-26.25184,-51.09727
78781574,-23.7097,-51.09722
103613242,-23.29125,-51.09705
77089200,-26.1968,-51.09696
86718428,-26.2487,-51.09664
47629070,-26.22397,-51.09629
102348502,-23.2887,-51.09615
20587163,-23.33858,-51.09604
69827133,-26.22154,-51.09441
45937010,-26.25346,-51.09395
70644128,-26.19711,-51.09391
88066223,-23.29079,-51.09375
21214603,-26.23927,-51.09359
94120676,-23.53767,-51.0935
61520683,-26.22113,-51.09338
55709664,-23.28929,-51.09338
32085281,-23.29199,-51.09322
66353890,-23.29325,-51.09296
29700485,-23.71509,-51.09294
91649471,-26.22259,-51.09211
30303680,-26.23169,-51.09207
43148867,-26.24238,-51.09203
32801157,-26.25093,-51.0919
69540640,-23.2958,-51.09181
89427394,-23.29064,-51.09176
76861112,-23.29408,-51.09172
92303285,-25.26156,-51.09156
89132114,-23.2935,-51.09141
93159951,-26.22859,-51.09137
89213874,-23.2945,-51.09105
104981350,-23.28698,-51.09092
82170010,-23.2919,-51.09087
92320090,-26.2319,-51.09056
37052411,-23.29287,-51.09047
22276521,-26.2117,-51.09033
38598434,-26.23665,-51.09024
87053250,-23.25241,-51.09014
43822312,-23.29264,-51.08951
78552419,-26.24093,-51.08948
85643670,-24.03474,-51.08944
97306371,-26.20912,-51.08915
13877984,-23.69707,-51.08915
90941349,-23.2887,-51.08871
84078847,-26.22903,-51.08863
90614755,-23.26073,-51.08841
29063230,-26.23041,-51.0884
58302204,-25.58572,-51.08827
18898033,-26.23519,-51.08815
45760047,-26.22942,-51.08811
18897673,-26.22658,-51.08806
98266004,-23.29149,-51.08794
102357722,-23.29132,-51.08769
100666701,-26.23782,-51.08766
100667279,-26.23782,-51.08766
80351360,-26.25156,-51.08762
93562055,-23.28833,-51.08755
51981530,-26.22088,-51.08754
59138130,-26.22948,-51.08752
18897592,-26.2275,-51.0875
54853389,-26.2523,-51.08701
60771054,-25.57166,-51.08635
44190638,-23.82564,-51.08629
76927504,-26.23333,-51.08621
96360062,-26.24463,-51.08596
98354540,-26.22766,-51.0858
85312185,-25.56853,-51.08575
105232718,-26.23417,-51.08547
86520245,-25.58614,-51.08501
42673011,-23.26025,-51.08482
44965532,-26.23231,-51.08468
97235296,-23.29072,-51.08416
35360992,-26.22943,-51.08401
81328729,-26.23329,-51.08397
92113362,-26.23706,-51.08395
54975972,-26.22646,-51.08391
47874139,-26.24477,-51.08379
94271593,-23.6548,-51.08374
14066017,-23.51723,-51.08356
89776984,-23.28726,-51.08342
93085303,-26.23967,-51.08307
18411177,-26.2338,-51.08302
42537711,-26.22942,-51.08296
85621854,-23.28643,-51.08281
22266690,-26.23739,-51.08272
93022328,-23.28578,-51.08268
46849670,-25.5795,-51.08245
89559630,-23.28872,-51.08238
50882333,-25.57499,-51.08219
18411258,-26.24033,-51.08203
65744772,-25.57311,-51.08175
44698445,-23.28869,-51.08163
67598552,-23.29042,-51.08137
53241223,-26.23871,-51.08097
25488503,-26.23227,-51.08078
41429567,-26.19514,-51.08025
102668671,-23.2947,-51.07969
62231308,-26.19503,-51.07962
94547858,-23.29271,-51.07945
101577273,-23.29324,-51.07926
101296282,-23.29284,-51.07902
94630674,-23.29314,-51.07888
19482264,-23.28855,-51.07866
93589077,-23.29397,-51.07866
97030694,-23.29462,-51.07853
90809785,-23.29138,-51.07836
71138935,-23.28812,-51.07714
93455470,-23.28817,-51.07632
82621691,-25.5772,-51.07572
63486458,-25.25954,-51.07555
81194650,-25.25787,-51.07546
89273532,-25.25953,-51.07523
52866661,-26.22971,-51.07515
89504410,-25.3131,-51.07503
75226804,-26.21367,-51.07466
78883989,-25.25766,-51.07391
89186737,-25.57237,-51.07211
77630114,-26.25189,-51.07203
96015381,-26.19857,-51.07179
20587155,-23.34066,-51.07153
92517676,-25.25258,-51.07145
54684242,-23.28251,-51.07132
84633697,-23.26407,-51.07116
78976197,-26.25893,-51.07105
87167158,-25.25154,-51.07038
101324510,-23.19789,-51.07035
74748211,-23.28127,-51.07034
66891990,-23.27925,-51.07029
83496742,-26.25261,-51.06979
40612309,-23.8184,-51.06936
63483319,-22.89506,-51.06934
93287348,-23.27643,-51.06847
34481397,-23.24946,-51.06766
38573563,-23.25974,-51.06577
63991241,-25.25617,-51.06509
36449075,-26.20717,-51.06493
29469155,-25.57633,-51.06474
96774304,-26.19877,-51.06471
85697265,-25.25334,-51.06449
79552030,-23.27715,-51.06443
19453337,-26.25494,-51.06398
79935168,-26.26179,-51.06345
66210151,-26.22744,-51.0632
46282777,-23.83989,-51.06319
56981210,-26.21104,-51.06195
43174469,-26.22965,-51.06195
41807618,-26.1979,-51.06195
88063887,-26.20159,-51.06095
62104233,-26.20159,-51.06095
103162445,-23.27413,-51.0601
75663260,-23.27413,-51.0601
104244810,-23.2758,-51.06001
94715980,-23.27553,-51.05932
82778787,-26.26701,-51.05882
98176358,-23.26902,-51.05864
65126394,-26.22608,-51.05861
76364747,-26.19808,-51.05752
55707637,-26.20189,-51.05727
48760293,-26.19807,-51.05664
37886100,-26.19741,-51.05615
35759135,-26.20033,-51.05587
81749104,-25.24936,-51.05569
102291802,-23.22031,-51.0555
100447503,-23.21764,-51.0555
100888291,-23.21808,-51.05546
55823009,-23.05688,-51.05508
13163426,-23269,-51.05485
29891965,-23.45615,-51.05483
103136665,-23.2221,-51.05479
67309704,-26.27544,-51.05457
97619922,-23.22133,-51.05423
97621374,-23.36293,-51.05416
95282793,-23.20935,-51.05303
81735189,-23.05592,-51.05289
77428951,-26.20436,-51.05288
39633896,-23.27197,-51.05277
101349513,-23.22022,-51.05247
93110715,-23.99112,-51.05223
80223788,-23.27108,-51.05164
28164776,-23.05673,-51.05078
69381178,-24.08904,-51.05052
53920457,-23.26906,-51.04998
98300997,-23.26726,-51.04992
93422733,-26.22793,-51.04904
59278587,-25.8228,-51.04891
39259390,-23.24568,-51.04853
63687607,-23.27017,-51.04848
18898068,-26.23825,-51.04843
52988791,-23.05322,-51.04839
56475705,-23.35612,-51.0483
88839788,-23.0556,-51.0482
100362532,-23.26769,-51.04785
50559168,-23.24566,-51.04777
20807538,-23.31624,-51.04762
79748627,-23.24102,-51.04741
85594644,-23.24809,-51.04705
75956195,-25.24492,-51.04688
13163760,-23.2672,-51.04683
23484349,-23.05715,-51.04682
93835752,-23.20729,-51.04672
23338415,-23.05497,-51.04629
59843446,-23.26858,-51.04611
41768345,-23.06442,-51.04538
100171923,-23.05503,-51.04528
69540993,-23.26886,-51.04447
48705128,-26.19948,-51.04446
57587280,-23.20656,-51.0438
90065964,-23.26917,-51.04304
31033571,-23.05913,-51.04279
43639577,-23.05977,-51.04004
21207232,-23.06003,-51.04002
91434432,-23.05019,-51.03976
69330824,-23.03721,-51.03951
76940608,-22.86042,-51.0392
71886613,-23.05322,-51.03919
41409566,-23.04698,-51.03878
63684888,-22.8609,-51.03849
50035452,-23.06099,-51.03829
46741879,-23.52297,-51.03829
23525215,-23.06099,-51.03829
20444060,-22.84505,-51.03682
65701917,-23.03929,-51.03673
100673198,-23.05872,-51.03531
99231441,-23.05158,-51.03522
80012400,-22.85754,-51.03499
99656620,-22.83266,-51.03423
29891833,-22.85219,-51.03206
92169058,-23.20296,-51.03192
28300653,-25.95158,-51.03165
26885840,-23.27375,-51.03142
102182736,-23.20355,-51.03105
84891157,-23.05947,-51.02956
36457264,-25.22414,-51.02788
43100899,-22.8499,-51.02627
103559620,-23.48676,-51.02603
98239651,-23.02423,-51.02569
99491710,-25.22121,-51.02545
102633339,-23.04126,-51.02542
100215513,-23.02378,-51.0253
94033382,-22.85784,-51.02508
92631827,-25.21995,-51.02233
93998015,-23.26473,-51.02229
92039448,-23.05254,-51.02198
94004595,-23.26801,-51.02194
43207065,-23.21709,-51.0216
42543940,-25.16558,-51.02102
91594022,-25.21817,-51.01977
63070987,-23.19661,-51.01956
63356180,-23.24632,-51.01889
70144184,-23.28463,-51.01795
104139412,-23.05442,-51.01632
85081787,-26.19271,-51.01615
70813523,-25.21276,-51.01407
76958639,-25.21268,-51.01277
80486355,-23.2818,-51.01202
99139766,-25.21203,-51.0085
14166003,-22.84705,-51.00712
91771315,-25.21214,-51.0068
71466533,-23.01026,-51.00402
20587171,-23.37378,-51.00167
54472776,-23.25971,-51.00055
95898670,-23.4967,-51.00031
59266953,-25.20537,-50.99868
102432961,-25.20399,-50.99809
76728625,-23.25767,-50.99573
75190125,-23.26476,-50.9898
94174237,-25.19991,-50.98972
78628377,-25.21676,-50.98771
43406980,-25.20882,-50.9847
90952960,-25.20245,-50.98463
18456669,-25.21902,-50.98444
62441426,-23.25837,-50.98415
95531572,-24.13776,-50.98242
23994916,-25.20067,-50.98218
43097502,-25.19987,-50.98185
20142684,-25.20357,-50.98152
46497676,-25.21459,-50.98149
34560858,-23.26053,-50.98118
13817892,-23.26158,-50.98093
91436613,-25.21709,-50.98076
102624941,-22.98588,-50.98041
89108582,-24.13642,-50.98006
88226298,-25.25265,-50.97987
85124192,-25.21555,-50.97956
96342617,-25.22544,-50.97901
45030537,-25.21061,-50.97882
56956770,-23.25216,-50.97864
74322699,-22.98718,-50.9779
87385643,-23.26147,-50.97743
97687995,-26.19044,-50.9772
18429920,-25215,-50.97692
102065497,-22.98642,-50.97595
85382760,-25.21106,-50.97449
18456600,-25.21113,-50.97316
18456588,-25.1966,-50.97206
83911529,-23.26565,-50.97185
93305230,-25.27217,-50.97157
45245320,-23.26499,-50.97078
21580030,-23.26697,-50.96983
48964042,-23.26726,-50.96963
43971814,-25.20037,-50.96866
94900159,-25.21806,-50.96862
86329880,-25.22239,-50.96359
95481206,-23.69675,-50.96215
68408218,-25.20178,-50.96212
35559217,-25.23779,-50.96128
97054127,-25.22724,-50.96075
67667821,-26.18207,-50.95678
53208285,-25.2024,-50.95485
100339204,-25.20193,-50.9539
98425633,-25.20557,-50.95332
48873535,-25.20292,-50.95292
51939622,-25.20238,-50.95198
81519311,-26.22146,-50.95047
55352170,-25.20107,-50.94923
95264345,-26.18522,-50.94839
41247337,-25.20513,-50.94602
18531580,-25.20588,-50.94545
18531571,-25.20445,-50.94387
25726790,-24.20691,-50.94204
18229077,-24.18671,-50.94178
94117705,-24.21184,-50.94159
85320706,-24.20538,-50.9403
72092556,-23.05357,-50.93628
21644926,-24.21927,-50.9355
56026684,-26.18953,-50.93525
70213585,-24.21761,-50.93466
99649268,-24.21723,-50.93348
102152756,-24.21393,-50.93167
103559884,-23.04405,-50.93137
91683491,-24.1955,-50.93059
99147360,-26.2105,-50.93023
96544074,-26.1879,-50.92986
87668920,-26.18624,-50.92946
96946555,-26.18677,-50.9294
43414508,-26.18456,-50.92839
72702281,-26.18624,-50.92824
89585372,-25.21653,-50.9282
97186287,-24.22462,-50.92812
70676852,-24.20355,-50.92747
49123971,-25.20144,-50.92742
85222046,-24.20925,-50.92672
103491821,-24.21242,-50.92369
87740796,-26.18015,-50.92243
95157174,-24.19955,-50.92207
96292415,-26.18152,-50.92176
93688415,-24.20402,-50.92142
70295395,-23.07719,-50.92071
45676151,-23.28326,-50.91937
78657199,-24.22495,-50.91912
44042175,-26.17986,-50.9182
101567863,-23.06429,-50.91328
79273157,-25.18597,-50.91256
81001347,-22.84954,-50.91195
67258824,-22.87817,-50.90935
98988816,-25.19254,-50.90692
44477716,-25.19243,-50.90533
82123659,-25.19337,-50.90415
67068081,-23.7509,-50.90184
99081199,-26.16368,-50.89402
80916260,-22.98371,-50.89312
98639986,-26.16026,-50.88673
4447280,-22.85058,-50.88534
104435623,-25.53541,-50.88355
70385521,-25.53472,-50.8831
62780298,-23.10569,-50.88079
47628588,-25.18897,-50.88041
14073714,-22.85611,-50.87736
105286877,-24.66067,-50.87594
92900780,-24.63223,-50.87547
90935586,-24.67012,-50.87523
97170585,-24.68013,-50.87283
80347282,-24.66384,-50.87147
88709426,-24.66337,-50.87104
14708060,-22.94941,-50.8706
99843625,-24.65906,-50.87007
82875405,-24.65909,-50.86812
63391481,-24.64528,-50.86603
70582378,-25.20804,-50.86437
60730781,-25.0141,-50.8641
82289190,-24.64596,-50.86394
84955082,-25.01764,-50.86368
87644843,-24.65058,-50.86281
64167364,-24.6449,-50.86189
93139535,-25.01468,-50.86173
18138373,-25.01557,-50.8587
99690748,-25.01022,-50.85847
93941757,-25.56178,-50.85723
90544307,-24.64741,-50.85687
82170509,-25.92512,-50.85575
54578043,-25.95063,-50.85571
65648668,-24.64949,-50.85561
78084237,-24.65678,-50.85404
18138381,-25.00955,-50.85385
99819104,-24.6526,-50.85375
91537975,-23.35928,-50.85278
46475117,-23.38002,-50.8526
91311306,-23.38562,-50.8526
96682388,-23.38516,-50.85243
96617179,-25.01048,-50.85124
80911200,-23.63756,-50.84972
65251741,-24.64871,-50.84882
24072621,-23.36693,-50.84851
97185850,-23.38001,-50.84836
92136877,-25.94856,-50.84832
47202866,-25.03053,-50.84812
90802497,-23.37701,-50.84756
101551991,-23.38518,-50.8468
44855010,-23.37363,-50.8456
71997164,-24.67221,-50.84525
59101580,-23.36849,-50.8451
32031947,-23.04016,-50.84468
97263923,-24.26217,-50.84444
86165771,-22.99268,-50.84436
18294324,-26.0488,-50.84428
95792210,-23.38475,-50.84422
87819740,-23.37787,-50.84408
12222666,-23.37363,-50.84407
65908120,-24.66983,-50.84363
84049014,-22.9744,-50.84294
62131869,-24.51103,-50.8429
68533934,-23.37732,-50.84234
46404180,-24.99959,-50.84167
99679230,-24.64747,-50.8406
12222615,-23.38337,-50.8389
42790220,-23.38501,-50.83764
58344160,-23.37507,-50.83742
101207840,-25.88782,-50.83378
91092736,-25.86661,-50.83316
93430442,-25.88293,-50.83185
102328951,-25.90124,-50.83116
80871739,-25.86861,-50.83103
19451652,-23.37436,-50.83029
96221658,-25.19119,-50.82802
85922927,-25.19134,-50.82751
82078696,-23.39706,-50.82665
41700929,-23.43926,-50.82484
88838986,-23.02797,-50.82455
95398260,-23.39819,-50.82437
100231888,-25.88595,-50.82304
70559570,-23.39739,-50.8213
39391035,-23.03302,-50.82086
66306264,-23.04365,-50.82015
14708051,-23.01259,-50.8193
97854395,-26.04347,-50.81926
69921199,-23.04328,-50.8161
92745733,-25.01937,-50.81564
56476566,-23.04034,-50.81459
82958190,-25.84268,-50.81379
14707993,-23.05151,-50.81359
104093498,-25.86906,-50.81352
58105182,-25.1817,-50.81226
99234548,-26.04275,-50.81114
19823673,-25.1914,-50.81007
63666782,-23.39831,-50.80726
19452691,-25.86693,-50.80616
92056423,-25.7359,-50.80376
70231125,-23.19277,-50.80161
44767277,-23.23182,-50.80119
73608637,-26.0671,-50.80078
35786973,-25.02729,-50.80017
51349060,-23.06138,-50.79953
46588159,-25.02767,-50.79923
26841606,-23.20174,-50.79515
57594597,-23.19951,-50.79486
82435243,-23.19383,-50.79478
90002997,-23.1926,-50.79366
95585079,-23.21156,-50.7934
14859424,-23.2073,-50.7934
63212706,-23.51956,-50.79209
94465380,-23.20603,-50.79015
85887978,-24.38246,-50.78991
22992669,-25.72194,-50.78966
47549599,-23.53229,-50.78944
46625682,-23.51464,-50.78884
77826213,-24307,-50.78883
52167488,-25.71917,-50.78595
98892240,-23.51655,-50.78404
87500205,-25.7172,-50.78396
46412700,-23.44712,-50.7838
99324040,-25.71912,-50.78363
14859513,-23.19078,-50.78226
102855633,-25.91911,-50.78217
64437612,-25.71493,-50.78134
72742720,-26.08395,-50.7813
97637238,-25.71043,-50.78115
97575941,-25.69395,-50.78089
74073559,-26.08442,-50.78045
41014081,-25.71535,-50.77982
100270522,-23.44518,-50.77907
99068850,-23.25992,-50.77862
69940649,-23.55428,-50.77562
89272560,-23.55981,-50.77417
79881718,-23.56931,-50.77245
81855907,-26.09298,-50.7716
32134681,-25.4143,-50.77123
66582580,-24.43245,-50.7673
84702893,-23.45861,-50.76729
92121195,-23.58461,-50.76662
59531843,-24.45134,-50.76485
46722890,-24.44089,-50.76423
64175251,-24.46349,-50.76232
95681230,-23.59341,-50.76201
59697300,-24.43937,-50.76196
98512307,-23.59556,-50.76114
18018432,-24.44475,-50.76017
86316850,-25.41951,-50.75983
51530279,-23.46335,-50.75899
100415997,-24.25242,-50.75671
103813705,-23.68557,-50.75526
101061455,-23.68675,-50.75453
23899166,-23.45186,-50.75385
84968559,-23.45151,-50.75274
14689146,-23.45095,-50.75171
66883709,-25.97026,-50.75141
47935600,-23.5976,-50.75037
70015724,-24.44898,-50.75029
89272048,-23.71251,-50.74833
74435574,-24.46726,-50.74549
85682055,-26.10111,-50.74527
67328148,-26.1127,-50.74389
37973428,-23.71363,-50.74375
48034673,-23.7244,-50.74181
75945258,-23.70531,-50.74117
93997760,-24.25322,-50.74045
13871480,-23.07448,-50.7396
48034274,-23.73593,-50.73908
92842925,-23.70792,-50.73908
45029822,-23.7247,-50.7386
52491889,-23.70528,-50.73859
27856429,-22.98368,-50.73466
19452160,-23.23175,-50.73296
103684760,-25.44822,-50.72992
12777587,-23.22196,-50.72935
39647781,-23.26028,-50.72912
81752393,-23.26028,-50.72912
94625328,-23.20961,-50.7275
23098422,-23.46127,-50.72531
13871498,-23.01569,-50.7242
19873727,-25.61186,-50.72289
101641249,-24.42444,-50.7212
83526510,-24.50323,-50.71955
38169401,-25.43625,-50.71676
19453590,-23.47298,-50.71423
14689162,-23.47298,-50.71423
23653590,-23.39032,-50.71206
14039362,-23.29302,-50.70803
58316477,-25.6172,-50.70373
69944687,-23.24234,-50.7004
21833710,-23.57761,-50.69907
97805688,-23.18375,-50.69896
91500206,-25.25027,-50.69883
94176523,-25.61475,-50.69644
73720801,-25.61591,-50.69254
80230504,-25.61406,-50.69141
27130550,-25.60323,-50.68985
19452179,-23.20907,-50.68983
32410549,-25.93899,-50.68953
78672260,-25.93828,-50.68749
57333572,-25.62591,-50.68635
54126754,-25.62289,-50.68501
74616870,-23.2357,-50.68304
44303262,-22.92138,-50.68291
44304862,-22.95181,-50.6809
86327259,-25.62371,-50.68053
99361728,-24.38415,-50.67952
44305303,-22.92464,-50.67785
98916955,-25.1845,-50.67778
12908690,-23.19641,-50.67773
79146961,-25.62122,-50.67716
104522798,-24.38609,-50.67541
93118252,-25.18159,-50.67414
40249883,-25.18301,-50.67355
92207847,-24.38166,-50.67288
75782170,-24.3813,-50.67196
20643594,-23.21874,-50.67162
66416256,-23.21655,-50.67141
50243250,-25.46212,-50.67141
92139698,-25.43575,-50.6714
49685341,-24.3703,-50.67107
85696072,-25.1653,-50.67071
62745735,-24.37167,-50.67027
56863888,-24.37834,-50.66985
55453066,-24.38052,-50.66858
62336550,-24.37188,-50.66836
55407587,-25.46958,-50.66774
82317070,-23.17504,-50.66766
37808800,-24.37418,-50.66743
62361260,-24.37354,-50.66684
31036503,-23.1721,-50.66667
51451077,-23.01316,-50.66612
58340475,-23.5641,-50.66592
95371745,-25.28733,-50.66587
64178439,-25.49951,-50.66522
51562642,-24.37456,-50.66517
18130364,-25.46663,-50.66429
83938451,-24.37081,-50.66418
27380394,-24.37252,-50.66404
104041129,-25.16987,-50.66402
94252300,-24.36479,-50.66372
65779517,-23.18049,-50.66369
88605310,-25.18103,-50.66278
