estacao,operadora,municipio,latitude_antena,longitude_antena,tecs
1000735564,Tim,Curitiba,-25.431778,-49.243167,2G 3G 4G 5G
1000755743,Tim,Colombo,-25.37555,-49.203274,2G 3G 4G
1000765765,Tim,Curitiba,-25.438944,-49.270361,3G 4G
1000791162,Tim,Curitiba,-25.451111,-49.229139,2G 3G 4G 5G
1000794838,Vivo,Sao Jose Dos Pinhais,-25.53667,-49.2,2G 3G 4G 5G
1000797420,Vivo,Ortigueira,-24.245,-50.75083,2G  4G
1000797705,Vivo,Curitiba,-25.45083,-49.28528,2G 3G 4G 5G
1000797730,Vivo,Curitiba,-25.43139,-49.26611,3G 4G 5G
1000797756,Vivo,Curitiba,-25.49028,-49.31111,2G 3G 4G
1000797799,Vivo,Paranavai,-23.06944,-52.45667,2G 3G 4G
1000963664,Tim,Matinhos,-25.83139,-48.53972,3G 4G
1000964164,Tim,Guaratuba,-25.887667,-48.578417,3G
1001068693,Claro,Lapa,-25.76472,-49.71972,3G 4G
1001077420,Tim,Campo Largo,-25.46333,-49.39278,3G 4G
1001095992,Tim,Curitiba,-25.42972,-49.26611,3G 4G
1001101780,Tim,Pien,-26.04472,-49.51444,3G 4G
1001101844,Tim,Fernandes Pinheiro,-25.52889,-50.55472,3G 4G
1001101852,Tim,Santa Mariana,-23.03833,-50.57194,3G 4G
1001101909,Tim,Pien,-26.11833,-49.38278,3G 4G
1001101933,Tim,Juranda,-24.34417,-52.93278,3G 4G
1001101950,Tim,Santa Tereza Do Oeste,-25.14278,-53.58639,3G 4G
1001101992,Tim,Maringa,-23.52472,-52.05306,3G 4G
1001105815,Tim,Inaja,-22.75125,-52.204528,3G 4G
1001124682,Vivo,Guarapuava,-25.372394,-51.446719,3G 4G
1001124690,Vivo,Curitiba,-25.49861,-49.28722,3G 4G
1001124712,Vivo,Sarandi,-23.46139,-51.89111,3G 4G
1001124801,Vivo,Paranavai,-23.09556,-52.45167,3G 4G
1001124836,Vivo,Maringa,-23.39139,-51.89139,2G 3G 4G
1001124887,Vivo,Curitiba,-25.48861,-49.27194,3G 4G
1001124933,Vivo,Londrina,-23.2825,-51.11167,3G 4G
1001287832,Tim,Curitiba,-25.426778,-49.270444,3G 4G 5G
1001328822,Vivo,Curitiba,-25.39,-49.19972,3G 4G
1001329659,Vivo,Sao Jose Dos Pinhais,-25.59275,-49.163583,3G 4G
1001329730,Vivo,Araucaria,-25.554028,-49.369833,3G 4G
1001329888,Vivo,Sao Jose Dos Pinhais,-25.662711,-49.178477,3G 4G
1001330207,Vivo,Fazenda Rio Grande,-25.63917,-49.27722,3G 4G
1001330746,Vivo,Colombo,-25.37361,-49.13306,2G 3G 4G
1001330762,Vivo,Curitiba,-25.445,-49.28194,3G
1001330800,Vivo,Medianeira,-25.26889,-54.05667,3G 4G
1001346650,Tim,Araucaria,-25.60236,-49.38597,3G 4G
1001358195,Claro,Douradina,-23.38299,-53.2929,2G 3G 4G
1001379575,Tim,Candoi,-25.448278,-51.922028,3G 4G
1001380999,Tim,Curitiba,-25.564444,-49.336917,2G 3G 4G 5G
1001391559,Tim,Guaraquecaba,-25.218417,-48.456417,3G 4G
1001412041,Claro,Cascavel,-24.95636,-53.41956,3G 4G
1001511830,Claro,Cascavel,-24.95142,-53.44923,3G 4G
1001518761,Tim,Uniao Da Vitoria,-26.155,-51.117167,3G 4G
1001538274,Tim,Curitiba,-25.384722,-49.277167,3G 4G 5G
1001598307,Tim,Ibaiti,-23.69806,-50.23056,3G 4G
1001623077,Tim,Prudentopolis,-25.380281,-50.999639,3G 4G
1001623158,Tim,Sao Jeronimo Da Serra,-23.785169,-50.812311,3G
1001623174,Tim,Sao Mateus Do Sul,-26.02056,-50.60722,3G
1001623328,Tim,Teixeira Soares,-25.32472,-50.35833,3G
1001623360,Tim,Mallet,-25.950222,-50.846417,3G 4G
1001623433,Tim,Sao Mateus Do Sul,-26.054,-50.3435,3G
1001623530,Tim,Rio Bonito Do Iguacu,-25.492083,-52.529417,3G 4G
1001623611,Tim,Ponta Grossa,-25.10225,-50.203778,3G 4G
1001623646,Tim,Ponta Grossa,-25.054778,-50.157444,3G 4G 5G
1001628621,Tim,Chopinzinho,-25.878194,-52.38275,3G
1001628753,Tim,Campo Largo,-25.233808,-49.628758,3G
1001628915,Tim,Pinhao,-25.9775,-51.61972,3G
1001628974,Tim,Prudentopolis,-25.296528,-51.138361,3G
1001629113,Tim,Palmeira,-25.415753,-50.135983,3G
1001629202,Tim,Paranavai,-23.08611,-52.60444,3G
1001629334,Tim,Pinhao,-25.9175,-51.59111,3G
1001629520,Tim,Prudentopolis,-24.835219,-51.274311,3G
1001631088,Tim,Chopinzinho,-25.810333,-52.415611,3G
1001635164,Tim,Curitiba,-25.50556,-49.20778,2G 3G 4G
1001641270,Tim,Curitiba,-25.534528,-49.267778,3G 4G
1001658687,Tim,Curitiba,-25.446917,-49.29075,3G 4G
1001658733,Tim,Curitiba,-25.43556,-49.28667,3G 4G
1001658784,Tim,Curitiba,-25.419861,-49.260056,3G 4G
1001658814,Tim,Curitiba,-25.434028,-49.302167,3G 4G
1001658857,Tim,Curitiba,-25.431806,-49.296667,3G 4G
1001658873,Tim,Curitiba,-25.420528,-49.258944,3G 4G
1001658881,Tim,Curitiba,-25.428389,-49.265778,3G 4G
1001659020,Tim,Curitiba,-25.416417,-49.269361,3G 4G
1001659250,Tim,Curitiba,-25.430444,-49.293222,3G 4G
1001667287,Claro,Colombo,-25.37889,-49.18361,3G 4G
1001668275,Tim,Curitiba,-25.579694,-49.294167,3G 4G
1001668364,Tim,Almirante Tamandare,-25.354194,-49.289639,3G 4G 5G
1001696503,Tim,Cascavel,-24.96222,-53.2425,3G
1001718833,Tim,Sao Joao Do Triunfo,-25.65583,-50.37806,3G 4G
1001718876,Tim,Curitiba,-25.438528,-49.290444,3G 4G
1001718949,Tim,Curitiba,-25.445056,-49.286556,3G 4G
1001719155,Tim,Curitiba,-25.424194,-49.266778,3G 4G
1001719252,Tim,Curitiba,-25.409056,-49.267611,3G 4G
1001719325,Tim,Curitiba,-25.444944,-49.294333,3G 4G
1001719376,Tim,Curitiba,-25.4475,-49.297639,3G 4G
1001719384,Tim,Curitiba,-25.424361,-49.262583,3G 4G
1001719414,Tim,Curitiba,-25.416778,-49.267667,3G 4G
1001719449,Tim,Curitiba,-25.413389,-49.27025,3G 4G
1001719473,Tim,Curitiba,-25.434667,-49.291889,3G 4G
1001721567,Vivo,Campo Mourao,-24.04583,-52.37806,2G 3G 4G
1001721800,Tim,Curitiba,-25.445944,-49.284028,3G 4G
1001722601,Vivo,Paranagua,-25.5125,-48.514611,2G 3G 4G
1001723950,Tim,Curitiba,-25.42306,-49.265,3G 4G
1001724043,Tim,Curitiba,-25.477944,-49.325833,3G 4G
1001725902,Tim,Sao Jose Dos Pinhais,-25.553778,-49.178722,3G 4G 5G
1001726046,Tim,Curitiba,-25.449139,-49.299556,3G 4G
1001726135,Tim,Curitiba,-25.436333,-49.284583,3G 4G
1001726291,Tim,Curitiba,-25.423306,-49.269644,3G 4G
1001726453,Tim,Curitiba,-25.427861,-49.286472,3G 4G
1001726879,Tim,Curitiba,-25.4225,-49.24972,3G 4G
1001734790,Tim,Sao Jose Dos Pinhais,-25.52111,-49.15944,3G 4G
1001734812,Tim,Colombo,-25.358583,-49.20025,3G 4G
1001740170,Tim,Sao Jose Dos Pinhais,-25.576028,-49.157194,3G 4G
1001752802,Tim,Colombo,-25.37325,-49.17983,3G 4G
1001774946,Tim,Carambei,-24.981306,-50.003889,2G 3G 4G
1001786200,Tim,Colombo,-25.384444,-49.190778,3G 4G
1001786243,Tim,Curitiba,-25.482972,-49.232306,3G 4G 5G
1001786260,Tim,Curitiba,-25.541861,-49.243278,3G 4G 5G
1001786286,Tim,Ponta Grossa,-25.074793,-50.12288,3G 4G 5G
1001786405,Tim,Colombo,-25.35222,-49.18278,3G 4G 5G
1001786499,Tim,Sao Jose Dos Pinhais,-25.497722,-49.145778,3G 4G
1001799019,Tim,Curitiba,-25.4455,-49.295111,3G 4G
1001811329,Tim,Curitiba,-25.501167,-49.224972,3G 4G 5G
1001811426,Tim,Curitiba,-25.437417,-49.304306,3G 4G 5G
1001813259,Tim,Curitiba,-25.51875,-49.255833,3G 4G 5G
1001813577,Tim,Curitiba,-25.583333,-49.337333,3G 4G 5G
1001814379,Tim,Curitiba,-25.581611,-49.324028,3G 4G 5G
1001815421,Tim,Colombo,-25.376861,-49.163917,3G 4G
1001815782,Tim,Sao Jose Dos Pinhais,-25.523194,-49.103361,3G 4G
1001825990,Tim,Curitiba,-25.402639,-49.330667,3G 4G
1001826105,Tim,Curitiba,-25.422944,-49.350417,3G 4G
1001826148,Tim,Curitiba,-25.452111,-49.25275,3G 4G
1001826253,Tim,Curitiba,-25.438111,-49.274,3G 4G
1001826296,Tim,Curitiba,-25.402639,-49.330667,3G 4G
1001826318,Tim,Curitiba,-25.423417,-49.319167,3G 4G
1001826326,Tim,Curitiba,-25.443472,-49.276861,3G 4G
1001826466,Tim,Curitiba,-25.426556,-49.262222,3G 4G
1001826482,Tim,Curitiba,-25.443468,-49.276874,3G 4G
1001826490,Tim,Curitiba,-25.45075,-49.265444,3G 4G
1001828795,Tim,Curitiba,-25.44737,-49.355824,3G 4G
1001832776,Tim,Curitiba,-25.4485,-49.271694,3G 4G 5G
1001833896,Tim,Ponta Grossa,-25.09778,-50.14639,3G 4G
1001833926,Tim,Sao Jose Dos Pinhais,-25.53458,-49.18589,3G 4G 5G
1001833942,Tim,Pinhais,-25.42583,-49.19639,3G 4G
1001834000,Tim,Curitiba,-25.438667,-49.224194,3G 4G 5G
1001834132,Tim,Curitiba,-25.468389,-49.306333,3G 4G 5G
1001834434,Tim,Curitiba,-25.557333,-49.267472,3G 4G 5G
1001835007,Tim,Curitiba,-25.592722,-49.27575,2G 3G 4G 5G
1001835341,Tim,Curitiba,-25.543611,-49.340833,3G 4G 5G
1001835775,Tim,Sao Jose Dos Pinhais,-25.477306,-49.167361,3G 4G 5G
1001835937,Tim,Curitiba,-25.436,-49.340278,3G 4G 5G
1001836089,Tim,Sao Jose Dos Pinhais,-25.510556,-49.185722,3G 4G 5G
1001836267,Tim,Sao Jose Dos Pinhais,-25.499694,-49.168306,3G 4G
1001843727,Tim,Curitiba,-25.438722,-49.273722,3G 4G
1001843751,Tim,Curitiba,-25.487611,-49.204139,3G 4G
1001843824,Tim,Curitiba,-25.51222,-49.29417,3G 4G
1001843832,Tim,Curitiba,-25.385278,-49.322278,3G 4G 5G
1001843930,Tim,Pinhais,-25.436194,-49.186306,3G 4G 5G
1001844138,Tim,Curitiba,-25.427389,-49.262028,3G 4G
1001844189,Tim,Curitiba,-25.445278,-49.355833,3G 4G
1001844464,Tim,Curitiba,-25.51194,-49.29583,3G 4G
1001846351,Tim,Curitiba,-25.467333,-49.264361,3G 4G 5G
1001846718,Tim,Curitiba,-25.553389,-49.310028,3G 4G
1001846831,Tim,Curitiba,-25.530111,-49.298583,3G 4G 5G
1001860168,Tim,Umuarama,-23.767061,-53.2035,3G 4G
1001860460,Tim,Curitiba,-25.502028,-49.265361,3G 4G 5G
1001860516,Tim,Curitiba,-25.487778,-49.324639,3G 4G 5G
1001860699,Tim,Curitiba,-25.483722,-49.298611,3G 4G 5G
1001860745,Tim,Colombo,-25.39289,-49.17961,3G 4G
1001860907,Tim,Curitiba,-25.392361,-49.351722,3G 4G 5G
1001860923,Tim,Umuarama,-23.750194,-53.301722,3G 4G
1001862187,Tim,Curitiba,-25.477139,-49.335972,3G 4G
1001862268,Tim,Curitiba,-25.511611,-49.323639,3G 4G
1001884083,Tim,Sao Jose Dos Pinhais,-25.58972,-49.13361,3G 4G
1001884180,Tim,Umuarama,-23.7825,-53.338611,3G 4G
1001886485,Tim,Pinhais,-25.412639,-49.151333,3G 4G
1001892892,Tim,Curitiba,-25.521639,-49.241611,3G 4G 5G
1001905072,Tim,Curitiba,-25.5355,-49.270944,3G 4G
1001905080,Tim,Curitiba,-25.450194,-49.252944,3G 4G
1001948138,Tim,Colombo,-25.373844,-49.133154,2G 3G 4G
1001948901,Tim,Sao Joao Do Triunfo,-25.679086,-50.159597,3G
1001951805,Tim,Bituruna,-26.161028,-51.429606,3G
1001952445,Tim,Curitiba,-25.429556,-49.265056,3G 4G
1001952992,Tim,Curitiba,-25.476456,-49.336321,3G 4G
1001977464,Tim,Curitiba,-25.504794,-49.346469,3G 4G
1001978649,Vivo,Marquinho,-25.11139,-52.25417,3G
1001978690,Vivo,Cascavel,-24.9225,-53.43944,3G 4G
1001978908,Vivo,Cascavel,-24.94389,-53.41333,3G 4G
1001978916,Vivo,Foz Do Iguacu,-25.55667,-54.57056,3G 4G
1001978959,Vivo,Jacarezinho,-23.14806,-49.94972,3G
1001979033,Vivo,Maringa,-23.39556,-51.91944,3G 4G
1001979076,Vivo,Maringa,-23.44778,-51.93306,3G 4G 5G
1001984584,Vivo,Maringa,-23.44139,-51.95583,3G 4G 5G
1001984614,Vivo,Maringa,-23.41056,-51.96028,3G 4G
1001984746,Vivo,Maringa,-23.41139,-51.87222,3G 4G
1001984762,Vivo,Maringa,-23.4225,-51.94472,3G 4G 5G
1001984789,Vivo,Maringa,-23.43833,-51.91028,3G 4G 5G
1001984797,Vivo,Ponta Grossa,-25.09806,-50.14694,3G 4G
1001984819,Vivo,Paranagua,-25.53722,-48.5325,3G 4G
1001984851,Vivo,Ponta Grossa,-25.07944,-50.13306,3G 4G
1001984894,Vivo,Toledo,-24.72389,-53.71917,3G 4G
1001984940,Vivo,Umuarama,-23.7825,-53.33861,3G 4G
1001984991,Vivo,Sao Jose Dos Pinhais,-25.539975,-49.088533,3G 4G
1001985033,Vivo,Sao Jose Dos Pinhais,-25.484453,-49.147567,3G 4G
1001991173,Tim,Ponta Grossa,-25.068917,-50.160667,3G 4G
1002153856,Tim,Curitiba,-25.440333,-49.252,3G 4G 5G
1002175760,Tim,Foz Do Iguacu,-25.527278,-54.591667,3G 4G 5G
1002189346,Tim,Foz Do Iguacu,-25.547472,-54.582722,3G 4G 5G
1002235712,Tim,Colombo,-25.347764,-49.148861,3G 4G
1002235917,Tim,Porto Barreiro,-25.553444,-52.410806,3G 4G
1002240147,Tim,Santa Cruz De Monte Castelo,-22.961917,-53.289389,3G 4G
1002240180,Tim,Curitiba,-25.406889,-49.313278,3G 4G 5G
1002323581,Tim,Cianorte,-23.872,-52.60275,4G
1002325142,Tim,Iretama,-24.317472,-52.067583,2G
1002327226,Tim,Colombo,-25.362694,-49.157694,3G 4G 5G
1002329440,Tim,Ortigueira,-24.112167,-51.032889,2G 3G
1002333692,Tim,Maringa,-23.417806,-51.946056,3G 4G 5G
1002333862,Tim,Maringa,-23.414028,-51.930667,3G 4G 5G
1002334524,Tim,Maringa,-23.446667,-51.913306,3G 4G
1002334591,Tim,Araucaria,-25.589111,-49.396694,3G 4G 5G
1002335504,Tim,Maringa,-23.4408,-51.9558,3G
1002335563,Tim,Maringa,-23.416417,-51.950917,3G 4G 5G
1002335806,Tim,Maringa,-23.444083,-51.927583,3G
1002347715,Tim,Congonhinhas,-23.548028,-50.5555,3G 4G
1002350724,Tim,Clevelandia,-26.29925,-52.413083,3G 4G
1002350767,Tim,Curitiba,-25.49167,-49.28861,3G 4G 5G
1002380011,Tim,Colombo,-25.366097,-49.178243,3G 4G
1002380062,Tim,Ponta Grossa,-25.179806,-50.1455,3G 4G
1002380097,Tim,Pato Branco,-26.18556,-52.59889,3G
1002380690,Tim,Araucaria,-25.55636,-49.35283,3G 4G
1002397437,Vivo,Curitiba,-25.43806,-49.24028,3G 4G
1002407742,Tim,Sao Jose Da Boa Vista,-24.01778,-49.74472,3G
1002409303,Tim,Castro,-24.605944,-50.133861,3G 4G
1002409982,Tim,Mangueirinha,-26.14611,-52.17278,3G
1002410069,Tim,Teixeira Soares,-25.478808,-50.383208,3G
1002410948,Tim,Coronel Domingos Soares,-26.231028,-52.036583,3G 4G
1002416040,Tim,Foz Do Iguacu,-25.540306,-54.573361,3G 4G 5G
1002419600,Vivo,Colombo,-25.345,-49.15194,4G
1002419651,Vivo,Colombo,-25.36194,-49.18472,4G
1002430698,Vivo,Colombo,-25.29694,-49.22583,4G
1002430701,Vivo,Ponta Grossa,-25.09472,-50.16278,4G
1002430710,Vivo,Ponta Grossa,-25.0875,-50.16083,4G
1002430736,Vivo,Ponta Grossa,-25.09222,-50.15889,4G
1002430760,Vivo,Ponta Grossa,-25.08472,-50.17389,4G
1002430795,Vivo,Sao Jose Dos Pinhais,-25.55417,-49.19528,4G
1002430868,Vivo,Sao Jose Dos Pinhais,-25.51056,-49.135,4G
1002430892,Vivo,Sao Jose Dos Pinhais,-25.53361,-49.21528,4G
1002430930,Vivo,Sao Jose Dos Pinhais,-25.61528,-49.16917,4G
1002431023,Vivo,Sao Jose Dos Pinhais,-25.6575,-49.15528,4G
1002431074,Vivo,Sao Jose Dos Pinhais,-25.55111,-49.03583,4G
1002431120,Vivo,Sao Jose Dos Pinhais,-25.58639,-48.95167,4G
1002431171,Vivo,Sao Jose Dos Pinhais,-25.58667,-48.95194,4G
1002431384,Vivo,Ponta Grossa,-25.13139,-50.16667,4G
1002431449,Vivo,Sao Jose Dos Pinhais,-25.54389,-49.20278,4G
1002431520,Vivo,Sao Jose Dos Pinhais,-25.56083,-49.18278,4G
1002431600,Vivo,Ponta Grossa,-25.09917,-50.175,4G
1002431635,Vivo,Sao Jose Dos Pinhais,-25.53306,-49.19361,4G
1002431724,Vivo,Sao Jose Dos Pinhais,-25.4975,-49.18833,4G
1002432305,Vivo,Colombo,-25.37306,-49.1325,4G
1002432399,Vivo,Colombo,-25.38528,-49.13917,4G
1002432550,Vivo,Colombo,-25.33,-49.22139,4G
1002433239,Vivo,Colombo,-25.35194,-49.22028,4G
1002433336,Vivo,Sao Jose Dos Pinhais,-25.5625,-49.21694,4G
1002433387,Vivo,Ponta Grossa,-25.07194,-50.18722,4G
1002433450,Vivo,Colombo,-25.37556,-49.20306,4G
1002450559,Tim,Marquinho,-25.107389,-52.248333,3G 4G
1002450605,Tim,Nova Cantu,-24.680806,-52.570889,3G 4G
1002450931,Tim,Tunas Do Parana,-24.977111,-48.927472,3G
1002450966,Tim,Ponta Grossa,-25.077806,-50.127944,3G 4G 5G
1002451091,Tim,Toledo,-24.56667,-53.90556,3G
1002451164,Tim,Laranjal,-24.888056,-52.472583,3G 4G
1002451768,Tim,Laranjal,-24.943167,-52.480056,3G 4G
1002451865,Tim,Foz Do Iguacu,-25.492528,-54.543472,3G 4G
1002451903,Tim,Ibaiti,-23.774169,-50.281939,3G 4G
1002452047,Tim,Maringa,-23.39167,-51.89186,3G 4G
1002456026,Tim,Adrianopolis,-24.65611,-48.99361,3G 4G
1002457090,Tim,Sao Jose Dos Pinhais,-25.53469,-49.20644,3G 4G
1002458061,Tim,Sao Jose Dos Pinhais,-25.544639,-49.191722,3G 4G 5G
1002463642,Tim,Santa Maria Do Oeste,-24.901703,-52.018303,3G
1002464118,Tim,Ponta Grossa,-25.11389,-50.16972,3G 4G
1002465629,Tim,Londrina,-23.532081,-51.086939,3G
1002467001,Tim,Londrina,-23.4933,-51.1233,3G
1002467478,Tim,Ponta Grossa,-25.08056,-50.18944,3G 4G
1002467869,Tim,Curitiba,-25.50556,-49.20778,3G
1002479573,Vivo,Sao Jose Dos Pinhais,-25.5925,-49.16333,4G
1002493096,Tim,Reserva Do Iguacu,-25.83889,-52.02639,3G 4G
1002493835,Tim,Campina Grande Do Sul,-25.099833,-48.680528,4G
1002494475,Tim,Pinhais,-25.431389,-49.167056,3G 4G
1002497610,Tim,Londrina,-23.282778,-51.111944,4G
1002501862,Tim,Guairaca,-22.943778,-52.6915,3G 4G
1002527624,Tim,Londrina,-23.30861,-51.16083,3G
1002527705,Tim,Londrina,-23.33333,-51.1775,3G
1002527730,Tim,Londrina,-23.31083,-51.15639,3G
1002527764,Tim,Curitiba,-25.420489,-49.274813,3G 4G
1002527799,Tim,Londrina,-23.31028,-51.15639,3G
1002530145,Tim,Ponta Grossa,-25.096105,-50.161481,3G 4G 5G
1002530170,Tim,Londrina,-23.31194,-51.15444,3G
1002530196,Tim,Curitiba,-25.395028,-49.210306,3G 4G 5G
1002530242,Tim,Sao Jose Dos Pinhais,-25.52303,-49.20578,3G 4G 5G
1002530277,Tim,Londrina,-23.307639,-51.137028,4G 5G
1002538553,Tim,Londrina,-23.3075,-51.16083,3G
1002538707,Tim,Londrina,-23.31083,-51.16389,3G
1002538790,Tim,Londrina,-23.32806,-51.15361,3G
1002538979,Tim,Londrina,-23.30972,-51.15889,3G
1002539029,Tim,Londrina,-23.32472,-51.16806,3G 4G 5G
1002539053,Tim,Londrina,-23.31639,-51.17,3G
1002539207,Tim,Londrina,-23.30972,-51.15722,3G
1002539223,Tim,Londrina,-23.311167,-51.120139,4G 5G
1002539487,Tim,Curitiba,-25.47325,-49.294528,3G 4G
1002539584,Tim,Curitiba,-25.427556,-49.284111,3G 4G 5G
1002539649,Tim,Curitiba,-25.431944,-49.265167,3G 4G
1002539711,Tim,Londrina,-23.60917,-51.18139,3G
1002539770,Tim,Curitiba,-25.419118,-49.271163,3G 4G
1002540086,Tim,Pitanga,-24.618889,-51.870111,3G 4G
1002540108,Tim,Curitiba,-25.431023,-49.264486,3G 4G
1002540132,Tim,Londrina,-23.32611,-51.16,3G
1002540183,Tim,Pitanga,-24.533389,-51.805056,3G 4G
1002540450,Tim,Ponta Grossa,-25.275278,-50.230833,3G 4G
1002540787,Tim,Umuarama,-23.613919,-53.387831,3G 4G
1002540841,Tim,Boa Ventura De Sao Roque,-24.876972,-51.554528,3G 4G
1002557345,Tim,Adrianopolis,-24.714111,-48.665306,3G
1002557620,Tim,Ponta Grossa,-25.07889,-49.87944,3G
1002557701,Tim,Ivai,-25.016972,-50.805444,3G
1002560036,Tim,Ponta Grossa,-25.140222,-49.985778,3G
1002560990,Tim,Ventania,-24.168333,-50.310139,3G
1002569890,Tim,Matelandia,-25.19,-53.94917,3G
1002569971,Tim,Irati,-25.464167,-50.791583,3G
1002570953,Tim,Santa Helena,-24.791528,-54.203194,3G
1002571020,Tim,Tibagi,-24.755583,-50.490556,3G
1002571097,Tim,Doutor Ulysses,-24.72,-49.41139,3G 4G
1002571135,Tim,Sapopema,-23.856556,-50.662167,3G
1002571399,Tim,Marechal Candido Rondon,-24.64556,-54.10667,3G
1002571577,Tim,Castro,-24.945611,-49.808472,3G 4G
1002571852,Tim,Castro,-24.775306,-49.693778,3G 4G
1002573278,Tim,Cerro Azul,-24.854583,-49.453167,3G 4G
1002592345,Claro,Ortigueira,-24.25043,-50.74525,3G
1002594909,Tim,Curitiba,-25.394722,-49.230556,3G 4G 5G
1002595735,Tim,Curitiba,-25.428944,-49.264417,2G 3G 4G 5G
1002607733,Tim,Paranagua,-25.5425,-48.30417,3G 4G
1002609841,Vivo,Londrina,-23.33444,-51.17417,3G 4G
1002609949,Claro,Curitiba,-25.40577,-49.26188,2G 3G 4G 5G
1002616210,Tim,Curitiba,-25.476889,-49.291111,2G 3G 4G 5G
1002633459,Tim,Iguaracu,-23.19492,-51.82103,3G 4G
1002633645,Tim,Carlopolis,-23.431444,-49.722472,2G 3G 4G
1002633670,Tim,Guarapuava,-25.379639,-51.287103,3G 4G
1002687907,Tim,Senges,-24.409667,-49.401806,3G
1002722613,Tim,Sao Jose Dos Pinhais,-25.610778,-49.246472,3G 4G
1002780060,Tim,Lapa,-25.808331,-50.145531,3G 4G
1002800100,Claro,Sao Jose Dos Pinhais,-25.47722,-49.16722,2G 3G 4G
1002807929,Tim,Ponta Grossa,-25.09278,-50.14389,3G 4G 5G
1002807937,Tim,Londrina,-23.314222,-51.168778,4G 5G
1002808011,Tim,Boa Ventura De Sao Roque,-24.79,-51.45375,3G 4G
1002808070,Tim,Ortigueira,-24.0125,-50.79917,3G
1002808941,Tim,Floresta,-23.608861,-52.080028,3G
1002826273,Claro,Quedas Do Iguacu,-25.45195,-52.90733,3G 4G
1002835086,Claro,Curitiba,-25.4998,-49.3265,2G 3G 4G 5G
1002866321,Vivo,Maringa,-23.42028,-51.97028,3G 4G 5G
1002912994,Tim,Cascavel,-24.98222,-53.49944,4G
1002913095,Tim,Cascavel,-24.97389,-53.38972,4G
1002913176,Tim,Cascavel,-24.95111,-53.44917,4G
1002913230,Tim,Cascavel,-24.95417,-53.47389,4G
1002913290,Tim,Cascavel,-24.95611,-53.46,4G
1002913370,Tim,Cascavel,-24.956361,-53.419556,4G
1002913435,Tim,Cascavel,-24.91944,-53.41778,4G
1002913494,Tim,Cascavel,-24.978194,-53.452389,4G
1002913559,Tim,Cascavel,-24.96583,-53.46778,4G
1002913648,Tim,Cascavel,-24.93972,-53.44306,4G
1002913737,Tim,Cascavel,-24.961,-53.507,4G
1002914288,Tim,Maringa,-23.39556,-51.91944,4G
1002914431,Tim,Maringa,-23.48278,-52.00556,4G
1002914687,Tim,Maringa,-23.41889,-51.93194,4G
1002914903,Tim,Maringa,-23.42333,-51.93972,4G
1002915136,Tim,Maringa,-23.40944,-51.89111,4G
1002915241,Tim,Maringa,-23.40972,-51.93528,4G
1002915470,Tim,Maringa,-23.425806,-51.92575,4G
1002915527,Tim,Maringa,-23.42667,-51.96056,4G
1002915560,Tim,Maringa,-23.41917,-51.90583,4G
1002915640,Tim,Maringa,-23.40667,-51.92472,4G
1002915713,Tim,Maringa,-23.44667,-51.91333,4G
1002915810,Tim,Maringa,-23.41778,-51.94583,4G
1002915934,Tim,Maringa,-23.38889,-51.93083,4G
1002916086,Tim,Maringa,-23.44778,-51.93306,4G
1002916183,Tim,Maringa,-23.44139,-51.95583,4G
1002916272,Tim,Maringa,-23.44889,-51.9525,4G
1002916400,Tim,Maringa,-23.41056,-51.96028,4G
1002916485,Tim,Maringa,-23.41139,-51.87222,4G
1002916566,Tim,Maringa,-23.39139,-51.89139,4G
1002916736,Tim,Maringa,-23.39528,-51.95583,4G
1002916825,Tim,Maringa,-23.4225,-51.94472,4G
1002916884,Tim,Maringa,-23.43278,-51.93583,4G
1002916973,Tim,Maringa,-23.438528,-51.910417,4G
1002963670,Tim,Pinhao,-25.684639,-51.393389,3G
1002998210,Tim,Sao Jorge Do Ivai,-23.43139,-52.29,3G 4G
1003002037,Tim,Campo Largo,-25.110753,-49.643758,3G
1003002207,Tim,Ponta Grossa,-25.15083,-49.88472,3G
1003005893,Tim,Reserva,-24.831472,-50.917333,3G
1003008116,Vivo,Curitiba,-25.43444,-49.36972,2G 3G 4G
1003022224,Tim,Reserva,-24.51025,-50.959917,3G 4G
1003036403,Tim,Candido De Abreu,-24.697806,-51.19775,3G
1003040567,Tim,Maringa,-23.383528,-51.957611,3G 4G 5G
1003045828,Claro,Japira,-23.81222,-50.13583,3G
1003086265,Tim,Maringa,-23.415583,-51.93625,3G 4G 5G
1003087326,Tim,Cruz Machado,-26.025056,-51.351917,2G 3G 4G
1003110298,Tim,Marumbi,-23.79139,-51.7325,3G
1003110301,Tim,Paulo Frontin,-26.04611,-50.83,3G 4G
1003154350,Claro,Paranagua,-25.54582,-48.52946,3G 4G
1003154511,Claro,Paranagua,-25.53197,-48.50586,3G 4G
1003154570,Claro,Arapongas,-23.45647,-51.42666,3G 4G
1003167265,Claro,Paranagua,-25.5445,-48.56778,3G 4G
1003167427,Claro,Campo Largo,-25.47959,-49.5371,3G 4G
1003167540,Claro,Paranagua,-25.57935,-48.57529,3G 4G
1003172790,Vivo,Campo Largo,-25.437889,-49.507944,3G 4G
1003272778,Tim,Curitiba,-25.513667,-49.311,3G 4G 5G
1003281645,Claro,Campo Largo,-25.44021,-49.49756,3G 4G
1003281866,Tim,Itaperucu,-25.1075,-49.503333,3G
